"사용일자","호선명","역ID","역명","승차총승객수","하차총승객수","등록일자"
"20191126","수인선","1891","인천",1119,1978,"20191129"
"20191126","경강선","1501","판교",5215,5203,"20191129"
"20191126","경강선","1502","이매",1380,1193,"20191129"
"20191126","경강선","1503","삼동",2716,2298,"20191129"
"20191126","경강선","1504","경기광주",8129,7716,"20191129"
"20191126","경강선","1505","초월",3121,2886,"20191129"
"20191126","경강선","1506","곤지암",2458,2400,"20191129"
"20191126","경강선","1507","신둔도예촌",1556,1381,"20191129"
"20191126","경강선","1508","이천",2881,3067,"20191129"
"20191126","경강선","1509","부발",2043,1894,"20191129"
"20191126","경강선","1510","세종대왕릉",345,289,"20191129"
"20191126","경강선","1511","여주",2626,2519,"20191129"
"20191126","5호선","2511","방화",8482,8065,"20191129"
"20191126","5호선","2512","개화산",6656,6322,"20191129"
"20191126","5호선","2513","김포공항",8556,7942,"20191129"
"20191126","5호선","2514","송정",8829,8084,"20191129"
"20191126","5호선","2515","마곡",8516,7909,"20191129"
"20191126","5호선","2516","발산",23558,23626,"20191129"
"20191126","5호선","2517","우장산",18485,18249,"20191129"
"20191126","5호선","2518","화곡",35112,32505,"20191129"
"20191126","5호선","2519","까치산",34979,33259,"20191129"
"20191126","5호선","2520","신정(은행정)",16425,12533,"20191129"
"20191126","5호선","2521","목동",21871,23852,"20191129"
"20191126","5호선","2522","오목교(목동운동장앞)",28093,30777,"20191129"
"20191126","5호선","2523","양평",8224,8053,"20191129"
"20191126","5호선","2524","영등포구청",4547,4771,"20191129"
"20191126","5호선","2525","영등포시장",11281,11868,"20191129"
"20191126","5호선","2526","신길",4100,4698,"20191129"
"20191126","5호선","2527","여의도",31295,33048,"20191129"
"20191126","5호선","2528","여의나루",9099,9512,"20191129"
"20191126","5호선","2529","마포",17563,18137,"20191129"
"20191126","5호선","2530","공덕",17777,19038,"20191129"
"20191126","5호선","2531","애오개",9010,8885,"20191129"
"20191126","5호선","2532","충정로(경기대입구)",5724,6048,"20191129"
"20191126","5호선","2533","서대문",24120,24868,"20191129"
"20191126","5호선","2534","광화문(세종문화회관)",41453,43829,"20191129"
"20191126","5호선","2535","종로3가",16415,15793,"20191129"
"20191126","5호선","2536","을지로4가",7103,7289,"20191129"
"20191126","5호선","2537","동대문역사문화공원",3559,4270,"20191129"
"20191126","5호선","2538","청구",5009,4523,"20191129"
"20191126","5호선","2539","신금호",7815,7974,"20191129"
"20191126","5호선","2540","행당",10045,8921,"20191129"
"20191126","5호선","2541","왕십리(성동구청)",5552,6294,"20191129"
"20191126","5호선","2542","마장",7625,7463,"20191129"
"20191126","5호선","2543","답십리",19005,17331,"20191129"
"20191126","5호선","2544","장한평",21415,21221,"20191129"
"20191126","5호선","2545","군자(능동)",12708,13893,"20191129"
"20191126","5호선","2546","아차산(어린이대공원후문)",17118,16449,"20191129"
"20191126","5호선","2547","광나루(장신대)",16994,15470,"20191129"
"20191126","5호선","2548","천호(풍납토성)",21579,22823,"20191129"
"20191126","5호선","2549","강동",24017,20958,"20191129"
"20191126","5호선","2550","길동",8705,9222,"20191129"
"20191126","5호선","2551","굽은다리(강동구민회관앞)",11100,10679,"20191129"
"20191126","5호선","2552","명일",10669,10987,"20191129"
"20191126","5호선","2553","고덕",12006,11785,"20191129"
"20191126","5호선","2554","상일동",17881,15108,"20191129"
"20191126","5호선","2555","둔촌동",10332,10153,"20191129"
"20191126","5호선","2556","올림픽공원(한국체대)",5665,5052,"20191129"
"20191126","5호선","2557","방이",8700,9150,"20191129"
"20191126","5호선","2558","오금",4504,4535,"20191129"
"20191126","5호선","2559","개롱",8263,8431,"20191129"
"20191126","5호선","2560","거여",9534,8891,"20191129"
"20191126","5호선","2561","마천",6244,6299,"20191129"
"20191126","6호선","2611","응암",21048,20741,"20191129"
"20191126","6호선","2612","역촌",4538,5073,"20191129"
"20191126","6호선","2613","불광",5365,5599,"20191129"
"20191126","6호선","2614","독바위",3422,3544,"20191129"
"20191126","6호선","2615","연신내",1,0,"20191129"
"20191126","6호선","2616","구산",9340,6896,"20191129"
"20191126","6호선","2617","새절(신사)",17127,16149,"20191129"
"20191126","6호선","2618","증산(명지대앞)",12226,11874,"20191129"
"20191126","6호선","2619","디지털미디어시티",17194,18732,"20191129"
"20191126","6호선","2620","월드컵경기장(성산)",6071,6374,"20191129"
"20191126","6호선","2621","마포구청",17685,15996,"20191129"
"20191126","6호선","2622","망원",16060,17412,"20191129"
"20191126","6호선","2623","합정",15904,14773,"20191129"
"20191126","6호선","2624","상수",11453,12996,"20191129"
"20191126","6호선","2625","광흥창(서강)",11446,11241,"20191129"
"20191126","6호선","2626","대흥(서강대앞)",11129,11765,"20191129"
"20191126","6호선","2627","공덕",22878,22553,"20191129"
"20191126","6호선","2628","효창공원앞",8868,8333,"20191129"
"20191126","6호선","2629","삼각지",8414,7101,"20191129"
"20191126","6호선","2630","녹사평(용산구청)",5905,5860,"20191129"
"20191126","6호선","2631","이태원",13408,14034,"20191129"
"20191126","6호선","2632","한강진",9613,11067,"20191129"
"20191126","1호선","0151","시청",30366,30889,"20191129"
"20191126","6호선","2633","버티고개",2951,2743,"20191129"
"20191126","6호선","2634","약수",4650,4581,"20191129"
"20191126","6호선","2635","청구",4437,4869,"20191129"
"20191126","6호선","2636","신당",10559,11162,"20191129"
"20191126","6호선","2637","동묘앞",10142,10432,"20191129"
"20191126","6호선","2638","창신",4602,3865,"20191129"
"20191126","6호선","2639","보문",8897,8266,"20191129"
"20191126","6호선","2640","안암(고대병원앞)",17644,17908,"20191129"
"20191126","6호선","2641","고려대(종암)",11949,11566,"20191129"
"20191126","6호선","2642","월곡(동덕여대)",16235,15280,"20191129"
"20191126","6호선","2643","상월곡(한국과학기술연구원)",7941,7635,"20191129"
"20191126","6호선","2644","돌곶이",10607,10041,"20191129"
"20191126","6호선","2645","석계",15995,16656,"20191129"
"20191126","6호선","2646","태릉입구",6550,8158,"20191129"
"20191126","6호선","2647","화랑대(서울여대입구)",16531,12533,"20191129"
"20191126","6호선","2648","봉화산(서울의료원)",12296,11057,"20191129"
"20191126","7호선","2711","장암",2947,910,"20191129"
"20191126","7호선","2712","도봉산",11547,13480,"20191129"
"20191126","7호선","2713","수락산",15252,15210,"20191129"
"20191126","7호선","2714","마들",14325,13632,"20191129"
"20191126","7호선","2715","노원",23230,24699,"20191129"
"20191126","7호선","2716","중계",18910,17304,"20191129"
"20191126","7호선","2717","하계",23741,22514,"20191129"
"20191126","7호선","2718","공릉(서울과학기술대)",15441,15234,"20191129"
"20191126","7호선","2719","태릉입구",11160,10609,"20191129"
"20191126","7호선","2720","먹골",12069,11715,"20191129"
"20191126","7호선","2721","중화",13349,13081,"20191129"
"20191126","7호선","2722","상봉(시외버스터미널)",20073,19039,"20191129"
"20191126","7호선","2723","면목",19722,19207,"20191129"
"20191126","7호선","2724","사가정",18437,18291,"20191129"
"20191126","7호선","2725","용마산",7487,7363,"20191129"
"20191126","7호선","2726","중곡",12489,11463,"20191129"
"20191126","7호선","2727","군자(능동)",17077,13258,"20191129"
"20191126","7호선","2728","어린이대공원(세종대)",19151,19857,"20191129"
"20191126","7호선","2729","건대입구",17919,18554,"20191129"
"20191126","7호선","2730","뚝섬유원지",8297,7983,"20191129"
"20191126","7호선","2731","청담",24519,27621,"20191129"
"20191126","7호선","2732","강남구청",18342,20436,"20191129"
"20191126","7호선","2733","학동",27134,29488,"20191129"
"20191126","7호선","2734","논현",23846,25660,"20191129"
"20191126","7호선","2735","반포",7724,7530,"20191129"
"20191126","7호선","2736","고속터미널",21117,18582,"20191129"
"20191126","7호선","2737","내방",17222,17486,"20191129"
"20191126","7호선","2738","이수",19746,19709,"20191129"
"20191126","7호선","2739","남성",14082,13026,"20191129"
"20191126","7호선","2740","숭실대입구(살피재)",19875,19905,"20191129"
"20191126","7호선","2741","상도",14819,14805,"20191129"
"20191126","7호선","2742","장승배기",12764,12500,"20191129"
"20191126","7호선","2743","신대방삼거리",20388,19408,"20191129"
"20191126","7호선","2744","보라매",11725,11745,"20191129"
"20191126","7호선","2745","신풍",13485,12821,"20191129"
"20191126","7호선","2746","대림(구로구청)",10167,10447,"20191129"
"20191126","7호선","2747","남구로",19070,20301,"20191129"
"20191126","7호선","2748","가산디지털단지",51240,51687,"20191129"
"20191126","7호선","2749","철산",27366,27958,"20191129"
"20191126","7호선","2750","광명사거리",28567,28084,"20191129"
"20191126","7호선","2751","천왕",12039,10930,"20191129"
"20191126","7호선","2752","온수(성공회대입구)",13838,13275,"20191129"
"20191126","7호선","2753","까치울",9058,8695,"20191129"
"20191126","7호선","2754","부천종합운동장",5795,4774,"20191129"
"20191126","7호선","2755","춘의",10948,10606,"20191129"
"20191126","7호선","2756","신중동",17252,17196,"20191129"
"20191126","7호선","2757","부천시청",14693,14585,"20191129"
"20191126","7호선","2758","상동",16160,16957,"20191129"
"20191126","7호선","2759","삼산체육관",6314,5713,"20191129"
"20191126","7호선","2760","굴포천",10744,11336,"20191129"
"20191126","7호선","2761","부평구청",14489,11648,"20191129"
"20191126","8호선","2811","암사",21737,19154,"20191129"
"20191126","8호선","2812","천호(풍납토성)",20014,22846,"20191129"
"20191126","8호선","2813","강동구청",12629,12882,"20191129"
"20191126","8호선","2814","몽촌토성(평화의문)",6530,6985,"20191129"
"20191126","8호선","2815","잠실(송파구청)",16703,19238,"20191129"
"20191126","8호선","2816","석촌",9069,10478,"20191129"
"20191127","장항선","1402","쌍용(나사렛대)",3008,2776,"20191130"
"20191127","1호선","0150","서울역",61268,56728,"20191130"
"20191127","1호선","0151","시청",31105,32043,"20191130"
"20191127","1호선","0152","종각",51174,49774,"20191130"
"20191127","1호선","0153","종로3가",35793,33010,"20191130"
"20191127","1호선","0154","종로5가",30544,30343,"20191130"
"20191127","1호선","0155","동대문",15290,16125,"20191130"
"20191127","1호선","0156","신설동",18610,18154,"20191130"
"20191127","1호선","0157","제기동",22380,22770,"20191130"
"20191127","1호선","0158","청량리(서울시립대입구)",26936,27541,"20191130"
"20191127","1호선","0159","동묘앞",10301,10722,"20191130"
"20191127","2호선","0201","시청",32854,31079,"20191130"
"20191127","2호선","0202","을지로입구",59675,59881,"20191130"
"20191127","2호선","0203","을지로3가",28538,28037,"20191130"
"20191127","2호선","0204","을지로4가",15884,15895,"20191130"
"20191127","2호선","0205","동대문역사문화공원",20011,23197,"20191130"
"20191127","2호선","0206","신당",17272,18079,"20191130"
"20191127","2호선","0207","상왕십리",17252,16630,"20191130"
"20191127","2호선","0208","왕십리(성동구청)",22871,18208,"20191130"
"20191127","2호선","0209","한양대",16022,18307,"20191130"
"20191127","2호선","0210","뚝섬",23098,24676,"20191130"
"20191127","2호선","0211","성수",36707,39840,"20191130"
"20191127","2호선","0212","건대입구",45957,49573,"20191130"
"20191127","2호선","0213","구의(광진구청)",28287,27623,"20191130"
"20191127","2호선","0214","강변(동서울터미널)",43543,42429,"20191130"
"20191127","2호선","0215","잠실나루",19755,19404,"20191130"
"20191127","2호선","0216","잠실(송파구청)",95177,92912,"20191130"
"20191127","2호선","0217","잠실새내",27739,27433,"20191130"
"20191127","2호선","0218","종합운동장",9942,11356,"20191130"
"20191127","2호선","0219","삼성(무역센터)",74480,76351,"20191130"
"20191127","2호선","0220","선릉",70392,63206,"20191130"
"20191127","2호선","0221","역삼",61777,68834,"20191130"
"20191127","2호선","0222","강남",109607,110704,"20191130"
"20191127","2호선","0223","교대(법원.검찰청)",44860,51622,"20191130"
"20191127","2호선","0224","서초",28429,28092,"20191130"
"20191127","2호선","0225","방배",26096,26738,"20191130"
"20191127","2호선","0226","사당",49563,53475,"20191130"
"20191127","2호선","0227","낙성대",33924,33228,"20191130"
"20191127","2호선","0228","서울대입구(관악구청)",60542,57803,"20191130"
"20191127","2호선","0229","봉천",29693,27253,"20191130"
"20191127","2호선","0230","신림",78363,76593,"20191130"
"20191127","2호선","0231","신대방",32920,31767,"20191130"
"20191127","2호선","0232","구로디지털단지",75198,75267,"20191130"
"20191127","2호선","0233","대림(구로구청)",31983,32811,"20191130"
"20191127","2호선","0234","신도림",66189,65262,"20191130"
"20191127","2호선","0235","문래",25507,25680,"20191130"
